Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,Category
16-03-2007,25.0,33.2,28.4,75.0,0.6,6.0,8.0,270.0,4.0,W ,Sun
17-03-2007,26.0,32.4,28.4,75.0,0.0,4.0,7.0,90.0,5.0,E ,Sun
18-03-2007,26.0,31.6,28.7,78.0,35.9,3.0,5.0,270.0,3.0,W ,Rain
19-03-2007,26.0,33.2,28.5,71.0,2.3,5.5,4.0,90.0,3.0,W ,Drizzle
20-03-2007,25.0,30.4,28.1,80.0,8888.0,2.0,8.0,90.0,5.0,W ,Rain
21-03-2007,25.0,32.8,28.3,72.0,0.0,6.0,10.0,90.0,6.0,E ,Sun
22-03-2007,26.0,31.0,28.1,77.0,0.0,0.0,11.0,135.0,5.0,W ,Sun
23-03-2007,26.0,33.0,29.0,62.0,0.0,0.0,5.0,270.0,3.0,W ,Sun
24-03-2007,26.0,35.2,29.2,64.0,0.0,4.8,4.0,270.0,3.0,W ,Sun
25-03-2007,27.0,32.4,28.5,68.0,0.0,2.5,10.0,90.0,4.0,W ,Sun
26-03-2007,24.0,32.2,28.6,70.0,0.0,3.0,6.0,270.0,5.0,W ,Sun
27-03-2007,26.0,31.8,28.1,76.0,0.0,0.0,7.0,90.0,4.0,E ,Sun
28-03-2007,26.0,33.4,29.0,73.0,0.0,6.0,5.0,270.0,3.0,W ,Sun
29-03-2007,26.0,32.4,28.6,75.0,0.0,5.0,4.0,180.0,3.0,W ,Sun
30-03-2007,25.0,30.9,27.5,83.0,1.8,0.5,4.0,315.0,3.0,W ,Drizzle
31-03-2007,24.0,33.1,28.9,72.0,2.2,4.0,4.0,90.0,3.0,E ,Drizzle
01-04-2007,26.0,32.8,28.6,78.0,0.0,6.5,7.0,45.0,4.0,NE,Sun
02-04-2007,26.0,34.0,29.2,76.0,3.0,7.5,4.0,270.0,3.0,E ,Drizzle
03-04-2007,26.0,33.4,29.1,75.0,8888.0,6.5,3.0,180.0,3.0,W ,Rain
04-04-2007,25.0,33.8,28.2,77.0,1.0,4.0,5.0,270.0,3.0,W ,Drizzle
05-04-2007,26.0,31.5,27.5,84.0,8.8,1.5,5.0,270.0,4.0,W ,Rain
06-04-2007,25.0,29.9,27.5,86.0,8.3,1.0,5.0,135.0,3.0,W ,Rain
07-04-2007,25.0,32.4,28.3,78.0,0.0,4.5,6.0,45.0,3.0,NW,Sun
08-04-2007,25.0,32.0,27.9,81.0,13.2,5.0,5.0,360.0,3.0,S ,Rain
09-04-2007,26.0,33.8,29.0,78.0,0.0,4.0,5.0,315.0,3.0,W ,Sun
10-04-2007,25.0,33.2,28.7,79.0,5.7,8.0,5.0,270.0,3.0,W ,Rain
11-04-2007,25.0,29.1,26.9,85.0,0.0,0.5,5.0,90.0,3.0,E ,Sun
12-04-2007,25.0,33.5,29.0,76.0,0.0,8.0,5.0,270.0,3.0,W ,Sun
13-04-2007,26.0,33.0,29.6,73.0,0.0,8.0,5.0,360.0,3.0,E ,Sun
14-04-2007,26.0,33.6,29.3,72.0,2.7,3.0,7.0,90.0,4.0,W ,Drizzle
15-04-2007,26.0,33.0,29.0,76.0,0.0,1.5,5.0,270.0,3.0,W ,Sun
16-04-2007,25.0,32.4,29.1,80.0,1.0,3.4,5.0,90.0,3.0,E ,Drizzle
17-04-2007,26.0,31.8,28.7,76.0,0.0,2.5,4.0,315.0,3.0,W ,Sun
18-04-2007,24.0,32.8,28.6,76.0,1.2,5.0,3.0,315.0,3.0,NW,Drizzle
19-04-2007,25.0,32.2,28.4,79.0,10.8,1.0,3.0,270.0,3.0,W ,Rain
20-04-2007,25.0,32.6,28.5,78.0,0.0,5.0,3.0,225.0,2.0,NW,Sun
21-04-2007,27.0,32.8,29.2,76.0,0.0,3.4,4.0,360.0,3.0,N ,Sun
22-04-2007,25.0,32.0,27.9,83.0,27.5,2.0,4.0,225.0,3.0,W ,Rain
23-04-2007,25.0,32.6,27.7,81.0,0.0,4.5,5.0,270.0,4.0,W ,Sun
24-04-2007,24.0,32.4,27.5,84.0,30.3,5.0,5.0,270.0,3.0,W ,Rain
25-04-2007,24.0,31.0,26.8,84.0,49.4,0.0,5.0,270.0,2.0,W ,Rain
26-04-2007,25.0,30.9,26.9,86.0,1.7,0.5,4.0,315.0,3.0,NW,Drizzle
27-04-2007,25.0,31.8,27.6,82.0,0.9,0.6,4.0,270.0,3.0,NW,Sun
28-04-2007,25.0,32.2,28.1,76.0,0.0,8.0,4.0,225.0,3.0,SW,Sun
29-04-2007,26.0,33.1,28.4,75.0,0.0,8.0,4.0,270.0,3.0,W ,Sun
30-04-2007,24.0,31.6,28.1,78.0,0.0,1.0,4.0,270.0,3.0,W ,Sun
01-05-2007,26.0,33.2,28.9,72.0,0.0,3.0,5.0,315.0,3.0,W ,Sun
02-05-2007,26.0,30.5,27.9,82.0,13.2,1.0,4.0,360.0,2.0,W ,Rain
03-05-2007,26.0,33.8,28.7,76.0,0.0,7.6,4.0,180.0,3.0,S ,Sun
04-05-2007,26.0,34.2,28.7,73.0,0.0,8.0,4.0,180.0,3.0,E ,Sun
05-05-2007,26.0,32.4,29.0,72.0,0.0,3.0,4.0,270.0,3.0,W ,Sun
06-05-2007,25.0,34.0,29.1,77.0,0.0,8.0,4.0,360.0,3.0,N ,Sun
07-05-2007,27.0,35.2,30.0,72.0,0.0,8.0,5.0,360.0,3.0,W ,Sun
08-05-2007,27.0,34.8,30.4,73.0,0.0,8.0,4.0,360.0,3.0,N ,Sun
09-05-2007,27.0,35.0,30.5,70.0,0.0,8.0,4.0,270.0,3.0,E ,Sun
10-05-2007,25.0,33.0,28.6,76.0,70.8,3.5,5.0,270.0,3.0,NW,Rain
11-05-2007,25.0,33.0,28.2,78.0,2.2,4.5,5.0,90.0,3.0,E ,Drizzle
12-05-2007,24.0,31.6,27.0,84.0,2.5,1.0,5.0,315.0,3.0,E ,Drizzle
13-05-2007,25.0,32.4,28.6,76.0,5.6,4.5,4.0,90.0,3.0,E ,Rain
14-05-2007,25.0,29.0,26.7,86.0,2.7,0.0,4.0,270.0,3.0,E ,Drizzle
15-05-2007,25.0,31.2,26.3,85.0,3.1,3.4,3.0,90.0,2.0,E ,Drizzle
16-05-2007,25.0,30.0,27.4,90.0,8.0,0.0,4.0,180.0,3.0,E ,Rain
17-05-2007,25.0,32.2,27.9,79.0,13.4,6.5,3.0,45.0,2.0,N ,Rain
18-05-2007,26.0,32.1,28.2,81.0,0.0,3.0,3.0,315.0,2.0,W ,Sun
19-05-2007,26.0,33.4,28.8,76.0,0.0,7.8,5.0,315.0,3.0,NW,Sun
20-05-2007,26.0,34.0,29.3,72.0,0.0,8.0,4.0,315.0,3.0,NW,Sun
21-05-2007,27.0,34.5,30.0,74.0,0.0,8.0,4.0,315.0,3.0,NW,Sun
22-05-2007,27.0,34.2,29.7,76.0,1.1,8.0,5.0,270.0,3.0,NW,Drizzle
23-05-2007,25.0,33.4,29.2,72.0,8888.0,8.0,4.0,45.0,3.0,E ,Rain
24-05-2007,26.0,33.8,29.7,73.0,0.0,8.0,7.0,315.0,4.0,E ,Sun
25-05-2007,25.0,34.0,29.8,74.0,0.0,8.0,5.0,360.0,3.0,N ,Sun
26-05-2007,27.0,32.6,29.3,74.0,0.0,4.0,4.0,270.0,2.0,E ,Sun
27-05-2007,27.0,34.0,29.6,68.0,0.0,6.8,4.0,315.0,3.0,NW,Sun
28-05-2007,27.0,33.8,29.2,73.0,0.0,8.0,5.0,180.0,3.0,NW,Sun
29-05-2007,26.0,34.2,29.4,72.0,0.0,8.0,5.0,315.0,3.0,W ,Sun
30-05-2007,27.0,33.6,29.2,74.0,0.0,6.0,7.0,360.0,4.0,E ,Sun
31-05-2007,24.0,31.2,28.0,88.0,65.9,0.3,8.0,90.0,2.0,SW,Rain
01-06-2007,26.0,32.6,28.5,80.0,8888.0,5.5,3.0,270.0,2.0,E ,Rain
02-06-2007,26.0,33.6,29.3,73.0,0.0,7.6,4.0,315.0,3.0,W ,Sun
03-06-2007,25.0,33.4,29.6,74.0,8888.0,7.8,6.0,90.0,3.0,NW,Rain
04-06-2007,27.0,34.0,29.1,76.0,4.8,7.5,8.0,90.0,3.0,E ,Drizzle
05-06-2007,24.0,30.0,26.3,89.0,20.4,0.0,3.0,90.0,3.0,S ,Rain
06-06-2007,25.0,33.6,28.3,78.0,0.0,3.0,5.0,90.0,3.0,E ,Sun
07-06-2007,25.0,32.5,29.0,77.0,0.0,4.0,4.0,270.0,3.0,W ,Sun
08-06-2007,26.0,33.8,28.9,75.0,8888.0,4.2,7.0,135.0,4.0,E ,Rain
09-06-2007,26.0,33.4,29.1,76.0,0.0,8.0,4.0,180.0,4.0,E ,Sun
10-06-2007,26.0,34.0,29.6,68.0,0.0,8.0,4.0,90.0,3.0,NE,Sun
11-06-2007,25.0,32.9,29.2,68.0,0.0,6.0,5.0,360.0,3.0,NE,Sun
12-06-2007,25.0,33.0,28.9,70.0,0.0,5.5,4.0,315.0,2.0,NE,Sun
13-06-2007,25.0,33.6,28.7,68.0,0.0,8.0,4.0,270.0,3.0,E ,Sun
14-06-2007,27.0,33.5,29.8,70.0,0.0,7.1,4.0,360.0,3.0,W ,Sun
15-06-2007,26.0,33.8,29.4,67.0,0.0,3.5,4.0,180.0,3.0,W ,Sun
16-06-2007,27.0,33.1,29.5,72.0,0.0,4.0,4.0,315.0,3.0,W ,Sun
17-06-2007,25.0,31.0,28.6,76.0,0.0,3.0,3.0,315.0,2.0,NW,Sun
18-06-2007,26.0,32.6,28.9,73.0,0.7,8.0,5.0,360.0,3.0,N ,Sun
19-06-2007,26.0,31.1,27.6,85.0,0.6,1.0,4.0,270.0,3.0,W ,Sun
20-06-2007,24.0,30.6,26.9,86.0,52.4,0.0,4.0,270.0,3.0,W ,Rain
21-06-2007,25.0,31.6,27.6,78.0,0.0,8.0,5.0,225.0,3.0,E ,Sun
22-06-2007,26.0,33.0,28.3,79.0,0.0,8.0,4.0,45.0,3.0,NE,Sun
23-06-2007,25.0,32.6,29.2,72.0,0.0,8.0,4.0,180.0,3.0,W ,Sun
24-06-2007,25.0,32.8,28.4,78.0,0.0,7.0,3.0,270.0,3.0,W ,Sun
25-06-2007,26.0,32.4,28.6,77.0,0.0,8.0,5.0,270.0,3.0,W ,Sun
26-06-2007,26.0,32.6,28.7,78.0,0.0,3.4,5.0,315.0,3.0,NW,Sun
27-06-2007,24.0,31.3,28.1,78.0,4.8,3.0,5.0,270.0,3.0,W ,Drizzle
28-06-2007,24.0,26.0,25.6,89.0,17.0,0.0,4.0,135.0,3.0,S ,Rain
29-06-2007,25.0,33.2,27.5,78.0,0.0,6.0,4.0,135.0,3.0,NW,Sun
30-06-2007,25.0,32.4,28.4,80.0,0.0,8.0,3.0,90.0,2.0,E ,Sun
01-07-2007,26.0,32.1,28.4,79.0,0.0,8.0,3.0,90.0,2.0,E ,Sun
02-07-2007,27.0,32.0,28.8,76.0,0.0,4.0,3.0,315.0,2.0,NW,Sun
03-07-2007,26.0,33.2,29.4,74.0,0.0,2.0,5.0,270.0,3.0,E ,Sun
04-07-2007,25.0,32.2,29.2,72.0,0.0,8.0,4.0,270.0,3.0,W ,Sun
05-07-2007,25.0,32.2,28.2,68.0,0.0,6.0,5.0,135.0,3.0,NW,Sun
06-07-2007,25.0,33.0,29.0,71.0,0.0,3.5,3.0,90.0,2.0,E ,Sun
07-07-2007,25.0,30.0,27.3,85.0,32.9,0.0,4.0,270.0,3.0,W ,Rain
08-07-2007,25.0,33.6,29.1,72.0,0.0,8.0,3.0,135.0,3.0,SE,Sun
09-07-2007,24.0,32.0,28.1,66.0,0.0,1.5,4.0,180.0,2.0,E ,Sun
10-07-2007,25.0,32.6,28.4,65.0,0.0,6.5,4.0,270.0,3.0,E ,Sun
11-07-2007,25.0,32.2,27.8,65.0,0.0,4.0,4.0,225.0,3.0,SE,Sun
12-07-2007,24.0,30.6,27.4,68.0,0.0,3.0,4.0,315.0,3.0,W ,Sun
13-07-2007,25.0,32.6,28.1,71.0,0.0,4.0,4.0,90.0,3.0,E ,Sun
14-07-2007,26.0,33.6,29.0,68.0,0.0,6.1,4.0,90.0,3.0,E ,Sun
15-07-2007,25.0,33.6,28.8,70.0,0.0,6.2,4.0,225.0,3.0,E ,Sun
16-07-2007,26.0,33.8,29.2,73.0,0.0,8.0,4.0,45.0,3.0,E ,Sun
17-07-2007,25.0,33.8,29.4,72.0,0.0,8.0,6.0,180.0,4.0,E ,Sun
18-07-2007,25.0,34.4,28.9,72.0,0.0,7.0,5.0,180.0,4.0,W ,Sun
19-07-2007,26.0,33.8,29.5,69.0,1.3,8.0,5.0,135.0,3.0,E ,Drizzle
20-07-2007,26.0,33.8,29.2,74.0,0.3,8.0,7.0,90.0,5.0,E ,Sun
21-07-2007,25.0,34.2,29.3,70.0,0.0,8.0,4.0,135.0,3.0,E ,Sun
22-07-2007,26.0,33.0,29.2,68.0,0.0,6.5,4.0,180.0,3.0,S ,Sun
23-07-2007,25.0,33.2,28.8,70.0,0.0,6.0,3.0,270.0,2.0,S ,Sun
24-07-2007,25.0,33.2,28.9,67.0,0.0,7.0,2.0,90.0,2.0,E ,Sun
25-07-2007,25.0,32.0,28.6,71.0,0.0,7.0,4.0,315.0,3.0,NW,Sun
26-07-2007,25.0,33.8,28.4,64.0,0.0,8.0,4.0,90.0,3.0,E ,Sun
27-07-2007,24.0,32.8,28.0,69.0,0.0,7.0,5.0,180.0,2.0,S ,Sun
28-07-2007,26.0,32.5,27.6,72.0,0.0,8.0,4.0,90.0,3.0,E ,Sun
29-07-2007,25.0,34.0,29.1,70.0,0.0,8.0,3.0,90.0,2.0,NE,Sun
30-07-2007,25.0,32.8,28.8,73.0,0.0,4.0,3.0,180.0,2.0,S ,Sun
31-07-2007,25.0,32.7,28.9,69.0,0.0,8.0,4.0,90.0,3.0,E ,Sun
01-08-2007,25.0,33.6,28.5,64.0,0.0,8.0,4.0,315.0,3.0,E ,Sun
02-08-2007,24.0,33.4,28.3,63.0,0.0,7.8,4.0,180.0,3.0,S ,Sun
03-08-2007,26.0,32.9,28.4,61.0,0.0,8.0,4.0,90.0,3.0,E ,Sun
04-08-2007,25.0,32.0,28.7,65.0,0.0,7.0,4.0,360.0,3.0,NW,Sun
05-08-2007,26.0,33.2,28.6,66.0,0.0,8.0,3.0,90.0,2.0,E ,Sun
06-08-2007,26.0,34.1,29.2,63.0,0.0,8.0,4.0,315.0,3.0,E ,Sun
07-08-2007,26.0,34.6,29.4,62.0,0.0,8.0,4.0,90.0,3.0,E ,Sun
08-08-2007,25.0,33.8,28.5,67.0,0.0,8.0,5.0,180.0,3.0,S ,Sun
09-08-2007,26.0,32.8,28.7,73.0,0.0,3.5,4.0,315.0,3.0,NW,Sun
10-08-2007,25.0,32.0,28.6,69.0,0.0,6.0,4.0,90.0,3.0,E ,Sun
11-08-2007,25.0,33.5,29.1,63.0,0.0,8.0,3.0,180.0,3.0,E ,Sun
12-08-2007,25.0,34.0,29.1,65.0,0.0,8.0,4.0,180.0,3.0,E ,Sun
13-08-2007,26.0,34.6,29.4,63.0,0.0,8.0,5.0,135.0,3.0,E ,Sun
14-08-2007,24.0,34.0,29.4,67.0,11.6,8.0,4.0,225.0,3.0,SW,Rain
15-08-2007,25.0,32.6,27.8,73.0,0.0,6.5,4.0,360.0,2.0,E ,Sun
16-08-2007,25.0,33.6,29.1,63.0,0.0,8.0,3.0,135.0,2.0,S ,Sun
17-08-2007,25.0,34.4,29.3,63.0,0.0,8.0,5.0,90.0,2.0,E ,Sun
18-08-2007,26.0,34.2,28.9,66.0,0.0,8.0,5.0,90.0,3.0,E ,Sun
19-08-2007,26.0,34.5,29.6,67.0,8888.0,8.0,5.0,45.0,3.0,E ,Rain
20-08-2007,25.0,33.6,28.7,68.0,32.1,3.0,4.0,180.0,3.0,S ,Rain
21-08-2007,25.0,28.6,26.7,87.0,14.0,0.0,4.0,270.0,3.0,W ,Rain
22-08-2007,24.0,31.4,27.8,75.0,8.9,1.0,6.0,360.0,3.0,E ,Rain
23-08-2007,25.0,32.0,28.0,74.0,0.0,5.5,3.0,90.0,2.0,E ,Sun
24-08-2007,25.0,32.8,28.4,74.0,0.0,6.0,5.0,270.0,3.0,W ,Sun
25-08-2007,25.0,32.6,28.0,72.0,0.0,7.5,4.0,270.0,3.0,W ,Sun
26-08-2007,24.0,32.2,28.3,66.0,0.0,8.0,4.0,180.0,3.0,E ,Sun
27-08-2007,25.0,34.2,29.0,67.0,0.0,8.0,4.0,90.0,2.0,E ,Sun
28-08-2007,25.0,33.4,28.1,62.0,0.0,8.0,3.0,270.0,2.0,W ,Sun
29-08-2007,25.0,34.6,28.9,64.0,0.0,8.0,4.0,135.0,2.0,W ,Sun
30-08-2007,25.0,33.7,28.6,66.0,0.0,8.0,4.0,360.0,3.0,E ,Sun
31-08-2007,25.0,34.0,28.8,67.0,0.0,0.8,5.0,270.0,3.0,W ,Sun
01-09-2007,24.0,33.2,28.7,64.0,0.0,8.0,4.0,135.0,3.0,S ,Sun
02-09-2007,26.0,34.4,29.1,66.0,0.0,8.0,4.0,135.0,3.0,E ,Sun
03-09-2007,25.0,33.7,29.4,68.0,0.0,8.0,4.0,45.0,3.0,N ,Sun
04-09-2007,26.0,32.6,28.7,72.0,0.0,2.0,2.0,225.0,2.0,NE,Sun
05-09-2007,26.0,33.8,28.8,68.0,0.0,7.0,4.0,225.0,3.0,NW,Sun
06-09-2007,26.0,34.4,29.8,69.0,0.0,8.0,5.0,180.0,3.0,E ,Sun
07-09-2007,24.0,33.2,27.9,76.0,17.8,5.0,5.0,135.0,4.0,NW,Rain
08-09-2007,24.0,32.6,27.6,78.0,18.5,6.5,4.0,315.0,3.0,NW,Rain
09-09-2007,25.0,32.4,27.7,76.0,0.0,5.0,3.0,360.0,3.0,N ,Sun
10-09-2007,25.0,32.0,28.2,65.0,0.0,2.0,4.0,270.0,2.0,E ,Sun
11-09-2007,25.0,32.9,27.6,74.0,0.0,8.0,4.0,225.0,3.0,N ,Sun
12-09-2007,25.0,32.4,27.7,68.0,8888.0,8.0,5.0,315.0,3.0,NW,Rain
13-09-2007,24.0,32.8,28.5,66.0,0.0,7.5,5.0,180.0,3.0,SW,Sun
14-09-2007,25.0,33.2,28.4,69.0,0.0,8.0,4.0,270.0,3.0,N ,Sun
15-09-2007,26.0,33.0,28.4,67.0,0.0,5.0,3.0,315.0,2.0,N ,Sun
16-09-2007,27.0,33.0,29.1,66.0,0.0,5.0,6.0,360.0,3.0,N ,Sun
17-09-2007,26.0,31.9,28.8,74.0,0.0,4.3,4.0,270.0,3.0,NW,Sun
18-09-2007,26.0,33.4,28.9,70.0,0.0,8.0,5.0,315.0,3.0,W ,Sun
19-09-2007,24.0,32.6,29.2,66.0,0.0,8.0,4.0,45.0,3.0,S ,Sun
20-09-2007,26.0,32.3,28.6,70.0,0.0,8.0,4.0,45.0,3.0,N ,Sun
21-09-2007,25.0,33.6,28.8,68.0,0.0,8.0,3.0,315.0,2.0,NW,Sun
22-09-2007,26.0,33.1,29.2,63.0,0.0,8.0,3.0,360.0,2.0,N ,Sun
23-09-2007,26.0,32.8,28.6,69.0,0.0,8.0,4.0,90.0,3.0,E ,Sun
24-09-2007,25.0,33.4,29.2,72.0,23.4,7.5,5.0,360.0,3.0,NW,Rain
25-09-2007,25.0,32.2,27.7,72.0,0.0,8.0,4.0,180.0,3.0,NE,Sun
26-09-2007,26.0,34.0,29.4,60.0,0.0,8.0,4.0,90.0,3.0,E ,Sun
27-09-2007,26.0,34.1,29.1,64.0,0.0,8.0,3.0,315.0,2.0,NW,Sun
28-09-2007,26.0,33.4,29.2,64.0,0.0,8.0,3.0,360.0,2.0,N ,Sun
29-09-2007,25.0,33.1,28.6,72.0,0.0,8.0,4.0,270.0,3.0,W ,Sun
30-09-2007,25.0,32.8,28.0,71.0,0.0,8.0,4.0,315.0,3.0,NW,Sun
01-10-2007,24.0,32.8,28.2,66.0,0.0,8.0,4.0,90.0,3.0,S ,Sun
02-10-2007,25.0,33.6,28.6,63.0,0.0,7.9,4.0,315.0,3.0,NW,Sun
03-10-2007,26.0,34.0,29.6,66.0,0.0,8.0,4.0,90.0,3.0,N ,Sun
04-10-2007,26.0,35.2,30.1,61.0,0.0,8.0,4.0,180.0,3.0,E ,Sun
05-10-2007,27.0,34.4,29.6,65.0,0.0,8.0,4.0,270.0,3.0,E ,Sun
06-10-2007,27.0,33.8,29.7,68.0,0.0,8.0,4.0,360.0,3.0,W ,Sun
07-10-2007,24.0,33.2,29.5,69.0,8888.0,8.0,4.0,180.0,3.0,W ,Rain
08-10-2007,26.0,33.5,29.3,66.0,0.0,7.0,4.0,180.0,3.0,E ,Sun
09-10-2007,24.0,30.6,27.2,77.0,0.6,0.0,3.0,360.0,2.0,N ,Sun
10-10-2007,25.0,33.0,28.7,67.0,0.0,8.0,4.0,90.0,2.0,E ,Sun
11-10-2007,27.0,33.0,29.3,71.0,0.0,7.0,4.0,270.0,3.0,W ,Sun
12-10-2007,26.0,33.8,29.3,71.0,0.2,7.1,4.0,90.0,3.0,E ,Sun
13-10-2007,25.0,33.8,29.5,68.0,0.0,5.3,4.0,90.0,3.0,E ,Sun
14-10-2007,27.0,33.6,29.4,68.0,0.0,7.5,4.0,90.0,3.0,E ,Sun
15-10-2007,23.0,33.8,29.6,72.0,8.8,6.0,3.0,360.0,2.0,N ,Rain
16-10-2007,23.0,33.9,27.7,76.0,0.0,3.8,4.0,360.0,3.0,N ,Sun
17-10-2007,25.0,33.0,28.9,74.0,1.8,7.5,4.0,270.0,2.0,W ,Drizzle
18-10-2007,25.0,33.4,28.9,65.0,0.0,7.5,4.0,180.0,3.0,E ,Sun
19-10-2007,26.0,33.6,29.2,69.0,0.0,7.4,4.0,225.0,3.0,S ,Sun
20-10-2007,25.0,33.6,29.3,67.0,0.0,7.5,3.0,360.0,2.0,N ,Sun
21-10-2007,25.0,32.8,27.9,74.0,9.0,3.3,4.0,270.0,3.0,W ,Rain
22-10-2007,25.0,34.0,29.1,70.0,2.0,1.5,5.0,90.0,3.0,E ,Drizzle
23-10-2007,23.0,31.2,26.7,85.0,26.3,0.0,4.0,180.0,3.0,W ,Rain
24-10-2007,25.0,33.0,27.8,77.0,8888.0,7.5,5.0,270.0,3.0,W ,Rain
25-10-2007,25.0,32.8,28.0,76.0,20.0,1.0,4.0,270.0,3.0,E ,Rain
26-10-2007,25.0,32.6,27.9,77.0,8888.0,2.3,5.0,315.0,3.0,W ,Rain
27-10-2007,25.0,32.8,28.1,77.0,0.0,3.5,4.0,180.0,2.0,W ,Sun
28-10-2007,25.0,33.2,28.8,72.0,0.0,4.7,3.0,360.0,2.0,W ,Sun
29-10-2007,25.0,32.0,28.3,76.0,1.6,1.4,4.0,270.0,3.0,W ,Drizzle
30-10-2007,25.0,28.8,26.8,86.0,5.3,0.0,4.0,180.0,4.0,S ,Rain
31-10-2007,25.0,32.0,28.0,80.0,0.0,3.0,3.0,315.0,2.0,E ,Sun
01-11-2007,26.0,32.2,28.1,76.0,0.0,3.0,4.0,270.0,2.0,SW,Sun
02-11-2007,26.0,33.0,28.6,70.0,0.7,2.5,4.0,270.0,2.0,W ,Sun
03-11-2007,23.0,28.6,26.2,82.0,19.7,0.0,3.0,270.0,2.0,W ,Rain
04-11-2007,23.0,32.0,27.0,79.0,11.1,7.2,2.0,,2.0,,Rain
05-11-2007,25.0,30.4,27.3,82.0,0.2,0.0,2.0,225.0,2.0,SW,Sun
06-11-2007,24.0,32.8,27.5,77.0,5.1,5.0,4.0,180.0,3.0,SW,Rain
07-11-2007,25.0,32.4,27.5,80.0,0.7,0.6,3.0,225.0,2.0,SW,Sun
08-11-2007,25.0,32.6,28.5,76.0,8888.0,1.0,3.0,225.0,2.0,E ,Rain
09-11-2007,25.0,32.0,28.1,76.0,0.0,1.5,3.0,90.0,2.0,SW,Sun
10-11-2007,24.0,31.8,27.9,80.0,25.6,0.5,4.0,180.0,3.0,,Rain
11-11-2007,24.0,32.8,28.6,74.0,5.7,4.0,4.0,315.0,3.0,W ,Rain
12-11-2007,26.0,31.4,27.5,80.0,0.0,1.8,4.0,270.0,2.0,S ,Sun
13-11-2007,25.0,32.4,28.4,72.0,0.0,2.5,3.0,180.0,2.0,S ,Sun
14-11-2007,26.0,33.0,27.5,71.0,7.7,1.1,3.0,270.0,2.0,W ,Rain
15-11-2007,25.0,32.8,28.5,80.0,0.4,3.0,4.0,180.0,3.0,S ,Sun
16-11-2007,26.0,32.0,28.3,73.0,0.0,1.5,4.0,180.0,3.0,SE,Sun
17-11-2007,25.0,31.2,28.5,74.0,1.0,1.5,4.0,270.0,3.0,W ,Drizzle
18-11-2007,25.0,32.8,29.2,72.0,3.0,4.3,4.0,270.0,2.0,NW,Drizzle
19-11-2007,24.0,31.4,28.3,86.0,4.6,0.0,2.0,270.0,2.0,W ,Drizzle
20-11-2007,25.0,33.2,28.5,75.0,0.0,6.5,3.0,270.0,3.0,W ,Sun
21-11-2007,25.0,34.0,29.0,71.0,0.0,5.1,5.0,270.0,3.0,NW,Sun
22-11-2007,25.0,34.2,29.1,65.0,0.0,6.5,4.0,270.0,3.0,NW,Sun
23-11-2007,25.0,33.8,29.3,60.0,0.0,7.9,5.0,315.0,4.0,NW,Sun
24-11-2007,25.0,36.0,30.1,60.0,0.0,8.0,5.0,315.0,4.0,W ,Sun
25-11-2007,24.0,36.0,29.7,58.0,0.0,7.5,4.0,270.0,3.0,W ,Sun
26-11-2007,25.0,34.1,29.9,64.0,0.0,7.5,4.0,315.0,2.0,W ,Sun
27-11-2007,28.0,33.4,29.7,64.0,0.0,4.2,4.0,270.0,3.0,W ,Sun
28-11-2007,26.0,33.8,29.9,66.0,0.0,7.4,5.0,315.0,4.0,NW,Sun
29-11-2007,25.0,32.8,29.1,70.0,0.0,6.8,4.0,270.0,3.0,NW,Sun
30-11-2007,26.0,33.6,29.8,71.0,0.0,7.2,4.0,270.0,3.0,NW,Sun
01-12-2007,25.0,32.5,28.8,76.0,0.0,5.4,3.0,315.0,2.0,NW,Sun
02-12-2007,24.0,31.6,28.1,75.0,35.9,5.0,4.0,270.0,3.0,W ,Rain
03-12-2007,24.0,30.0,27.7,78.0,72.0,5.0,5.0,270.0,3.0,W ,Rain
04-12-2007,24.0,30.7,26.9,87.0,84.0,2.3,4.0,270.0,3.0,SW,Rain
05-12-2007,25.0,31.4,27.5,82.0,0.9,2.0,4.0,315.0,3.0,W ,Sun
06-12-2007,25.0,32.2,27.7,79.0,1.2,2.0,3.0,270.0,2.0,W ,Drizzle
07-12-2007,25.0,30.4,27.4,84.0,2.9,3.0,4.0,225.0,3.0,W ,Drizzle
08-12-2007,25.0,29.6,27.7,82.0,13.1,3.2,4.0,225.0,4.0,SW,Rain
09-12-2007,25.0,31.8,28.5,76.0,0.0,5.4,4.0,270.0,3.0,W ,Sun
10-12-2007,26.0,32.8,29.0,76.0,0.0,2.3,4.0,270.0,3.0,NW,Sun
11-12-2007,24.0,32.6,28.1,79.0,1.2,5.6,5.0,270.0,3.0,W ,Drizzle
12-12-2007,25.0,30.0,27.2,76.0,0.0,0.2,4.0,270.0,3.0,W ,Sun
13-12-2007,25.0,33.8,28.0,77.0,48.4,6.5,4.0,270.0,3.0,W ,Rain
14-12-2007,25.0,31.8,28.0,80.0,0.0,2.2,5.0,225.0,3.0,W ,Sun
15-12-2007,25.0,32.8,28.6,75.0,65.8,7.0,4.0,270.0,3.0,W ,Rain
16-12-2007,25.0,29.0,26.7,86.0,0.3,0.0,3.0,90.0,2.0,E ,Sun
17-12-2007,24.0,30.4,27.7,80.0,33.0,0.0,4.0,225.0,3.0,W ,Rain
